name,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,RS,SE,SI,SK
2015-08-02 14:00:00,54.1114812249,54.1121072377,2.6705625156,54.1155081197,48.8128908883,54.1139053294,54.1118464289,54.1046985344,37.3159184022,0.0459138435512,37.3120037806,1.37512431019,2.66504945846,54.1174747412,54.1108156286,54.113608724,1.35051556663,48.8128111936,44.7059354674,48.808383583,44.7023392752,54.1120264744,37.3106588406,54.1189279272,0.046671564501,54.1137293492,54.1138981368,37.3110843818,54.1103361412,54.1138762363
2015-08-02 15:00:00,54.1566325746,54.1584397403,48.8150974722,54.16000901,54.1188556017,54.1607768578,54.1569890582,54.1552790944,54.0334858107,0.278250661645,38.3290207515,2.67143286954,2.67094944824,54.162215892,54.1577695756,54.1599252605,1.35083002171,54.1186564164,54.0514076819,54.12686005,54.0496154806,54.1552704898,37.3106823292,65.0626025635,0.279172951046,54.1600620441,54.1599813357,37.3116965702,54.1566542322,54.1607461028
2015-08-02 16:00:00,65.064995457,65.0659007124,54.1205187395,65.0700991128,65.0647554753,65.0652943299,65.065146431,65.0641294411,54.1230726582,54.1181999299,54.1218584487,54.1184974281,2.68560290089,65.1515860064,65.06552756,65.0656936376,1.35182662955,65.0647469681,54.1242790427,65.0643702466,54.1236680231,65.064056881,37.3106929432,65.0659634332,54.118344465,65.0664924409,65.0665829673,37.3119680087,65.0652536722,65.0653590011
2015-08-02 17:00:00,65.0860589979,65.0862389634,65.0769682367,65.0892634621,65.0863131997,65.0855648803,65.0861331663,65.0854620436,58.6695363172,65.0723040212,58.6707712394,65.0722722778,3.56209033438,65.1553519827,65.086204555,65.085925904,1.35403397739,65.0866169828,58.6694342992,65.0856311163,58.6692607028,65.0851921752,37.3107025666,65.0862581859,65.0723249357,65.085761827,65.0861813658,37.3126035978,65.08638925,65.0854680568
2015-08-02 18:00:00,65.0877758753,65.0881918945,65.0815656451,65.0909755089,65.0878971396,65.087524022,65.0878215021,65.0872541887,55.6037169453,65.0938143866,55.6048800086,65.0785948023,4.05882128979,65.1550581466,65.0881387028,65.087817054,1.35581261126,65.0881341383,55.6038997296,65.0875064569,55.6036212224,65.0862118434,37.3107129415,65.0883755134,65.0945642354,65.0871247922,65.0880685575,37.3136261309,65.0882081569,65.0874850542
2015-08-02 19:00:00,65.0884609435,65.089229591,65.0827994346,65.0912360165,65.0887252082,65.0883787784,65.0884853481,65.0878681179,58.7367312555,65.0940283962,58.7440350122,65.0789140505,2.97282928532,65.1537426335,65.0891441299,65.0888413843,1.35372641375,65.0889964269,58.7365190834,65.0882702769,58.7363584295,65.0856540025,37.3107150416,65.0899997164,65.0959993373,65.0884770241,65.0891555612,37.3134648624,65.0891415777,65.0884623892
2015-08-02 20:00:00,65.0868760807,65.0872274757,65.0825623588,65.0886367943,65.0871741642,65.0866367982,65.0868697769,65.0862687445,57.9349067429,65.0940801387,57.9569457448,65.0793726767,2.95098935421,65.1515661169,65.0872176445,65.086876374,1.35351660718,65.0873367347,57.9345748966,65.0867024897,57.9344638892,65.0837511005,37.310715317,65.0875537786,65.0971766348,65.0863815833,65.0870211008,37.3133227319,65.0873200545,65.0865803853
2015-08-02 21:00:00,65.0810495368,65.0813643177,65.0791391718,65.0822635705,65.0849915195,65.0805969247,65.0809392122,65.0803676739,54.2463600209,65.0940063764,54.2519434326,65.0788452659,2.68239352203,65.1486344213,65.0814649368,65.0808534461,1.35312883729,65.0853524437,54.2462185439,65.0811121392,54.2460596883,65.0789456907,37.3107080239,65.0810047968,65.0972013602,65.0800947259,65.0809173035,37.3127377508,65.0820215706,65.080504164
2015-08-02 22:00:00,65.0688222162,65.0692529581,65.068514488,65.0698526558,65.0718131494,65.068600457,65.0686882921,65.0680185132,54.1413041756,65.0939012212,54.1433791822,65.0686034137,2.67170393002,65.1410386621,65.0693234598,65.0689131294,1.35226093905,65.0719828945,54.1413845013,65.0689259373,54.1411697286,65.0660847975,37.3106995164,65.0685660233,65.0959497018,65.0684080829,65.0690254874,37.3125038783,65.0697672024,65.0685804706
2015-08-02 23:00:00,65.065608642,65.0658994544,65.0650834663,65.0664485481,65.0669311122,65.0657006333,65.0655118857,65.0645589061,54.1346615123,65.0937687534,54.1365431266,65.0653608457,2.67085649381,65.1028378275,65.0659721061,65.0658089295,1.35221630803,65.0669957617,54.1348020721,65.065739724,54.1345692217,65.053830472,37.3106957574,65.0658012357,65.0952111317,65.0653977841,65.0657680451,37.3125422749,65.0662006373,65.0656377134
2015-08-03 00:00:00,65.0654770978,65.0654519945,65.0640356702,65.0657618586,65.0662049187,65.0655629685,65.0654253337,65.064458851,54.1304276345,65.0935912066,54.1311613359,65.0646500191,2.67088948787,65.0728244937,65.0655670137,65.0654873251,1.35394185533,65.0662211582,54.1306152673,65.0656723035,54.1303691399,65.0576639086,37.3106937673,65.0658800359,65.0947514522,65.0650124369,65.0652545788,37.3125399643,65.0657840152,65.0654209499
