name,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,NL,NO,PL,PT,RO,RS,SE,SI,SK
2015-04-02 13:00:00,9120.784682,1420.142906,9986.208581,4016.828893,6887.579781999999,7947.520879000001,63825.854484,3273.281387,910.904361,23655.370056,7798.642047,53119.952539,32875.949942,5207.554292,1846.009693,4821.782424,3261.0938530000003,41547.55809,1444.150476,663.898462,892.4889710000001,13878.533175999999,12522.292351,19026.080905000003,5957.562569,6603.071097999999,4474.05679,14840.72858,1596.6542789999999,3505.5368229999995
2015-04-02 14:00:00,8932.187851,1389.556236,9905.493822,3951.596132,6621.346724,7698.226611,61997.326861,3318.131488,884.008841,23103.56868,7822.694211,51778.729485,32881.027448,4829.7426700000005,1818.199384,4779.166778,3294.007532,40754.171672000004,1389.714426,660.844379,870.532825,13927.599552000001,12523.687433,18588.215911000003,5907.562569,6599.6338350000005,4494.486457999999,14692.526763,1639.142585,3453.297778
2015-04-02 15:00:00,8971.623156,1344.387373,9815.713043000002,4047.3654009999996,6417.828288000001,7555.902440999999,60860.463225,3439.2634789999997,867.3354320000001,22748.614306,7813.661339,51640.758917,33895.021714999995,4897.497782,1836.9372420000002,4665.399786999999,3374.552763,38812.689754,1376.289657,655.20578,860.2540939999999,14054.207875999999,12421.994661,18197.479754,5763.562569,6583.445470000001,4584.685369,14632.126305000002,1618.5346949999998,3470.969718
2015-04-02 16:00:00,8922.294840999999,1353.6847369999998,9762.989968,4277.683716,6439.48026,7325.566008,60115.638758,3412.4274570000002,860.371564,22454.718484999998,7886.640337999999,53809.768301,35028.888288999995,5302.070817,1870.9799289999999,4581.064792,3381.2177479999996,37406.085949,1374.64729,667.556644,853.5277150000001,13671.5101,12393.582746,18090.636984,5560.562569,6555.352763,4801.19757,14346.133459,1640.010326,3411.9686130000005
2015-04-02 17:00:00,8742.365814,1524.45984,9513.651694,4615.093543,6439.9540799999995,7449.091623,59771.08671799999,3237.38558,885.166208,22511.363951,8051.208087000001,53075.41919,35501.983717,6068.421913,2082.112299,4699.301143,3294.23083,37668.492403,1435.9614060000001,668.76595,899.850326,13529.9386,12400.914643,19002.245747999998,5507.562569,6917.595138,5383.749809,14290.707213,1725.3583370000001,3499.881755
2015-04-02 18:00:00,8162.6218180000005,1575.364902,9518.018914,4524.783986,6345.182097,7407.122993999999,59598.964441,3256.541271,859.237825,23659.465753,7764.507439,52519.200701999995,35465.243927999996,5976.308846,2216.916933,4592.757632,3351.049431,38579.035252,1412.600244,694.426927,872.621719,13801.687736000002,12725.591037,19583.883656,5763.342147,7588.601497,5600.599483,14409.382888999999,1756.085737,3514.4341979999995
2015-04-02 19:00:00,7448.218168,1503.886162,9303.007270999999,4290.361957,6060.714213,6832.939716,56635.836452999996,3108.825031,767.762026,25194.502428,7613.468008,48744.157407,35705.590929000005,5497.893481,2117.5790660000002,4231.153309,3255.805273,35772.73073,1259.432851,690.602225,787.4179,13306.67917,12732.478833,18283.824202,6078.361597,7491.549276999999,5451.793701,13717.012142,1564.287292,3315.478493
2015-04-02 20:00:00,7258.579019,1310.4108429999999,9288.387064,3959.809007,5845.112488000001,6389.1085299999995,53343.858172,2878.691423,673.997171,23771.442732,7348.202995999999,50912.981786000004,32660.340804000003,5054.439485,2004.6491399999998,3913.356336,2916.8629079999996,31744.127374,1122.312222,693.5685490000001,701.280767,12270.403329,12099.349368000001,16844.38589,5747.454161,6776.974936,5142.971085,12824.814648,1484.32376,3119.929754
2015-04-02 21:00:00,6698.100482,1153.9326130000002,9194.847604999999,3557.120085,5464.448574,5984.721188,49092.165949,2625.560071,615.206269,22048.178938,6894.947328,49874.963577999995,28908.744626,4459.124085,1792.2918120000002,3714.9934270000003,2609.309856,28476.583595999997,1038.282545,658.727478,625.0946730000001,11319.026679,11614.603428,15416.167929,5360.297377000001,6232.62289,4907.252305,11977.034206999999,1312.68907,2977.257396
2015-04-02 22:00:00,6196.4358,1013.9720039999999,8432.276236,3190.288771,5213.627064,5651.337984000001,45012.875429,2447.522355,568.852838,20286.130191999997,6462.599779,44357.26775,24948.55785,3956.8988630000003,1623.290007,3426.1661280000003,2514.192539,25160.31831,983.4154070000001,621.739723,579.886391,10367.310968000002,11406.955639,14167.105607,4863.687372,5776.741371,4554.275479,11323.67145,1226.792633,2837.170739
